customer_id;signup_date;last_interaction_date;tenure_months;monthly_charge;total_charges;contract_type;payment_method;internet_service;support_tickets_30d;num_services;promo_applied;region;device_type;avg_download_mbps;downtime_hrs_30d;late_payments_12m;nps_text;churn
CUST00821;13/06/2022;19/11/2022;36;62.41029301;2301.2;Mes a mes;Billetera;Cable;0;5;No;Lima Metropolitana;Modem;133.3509432;4.189746297;0;Rápido y estable;0
CUST00053;22/07/2021;19/12/2024;50;39.5980628;2053.03;2 años;;DSL;1;3;Sí;Lima Metropolitana;Modem;47.0682147;1.001936517;0;Precio alto;1
CUST00546;23/03/2024;17/06/2024;18;80.38434957;1458.53;1 año;Débito;Fibra;0;4;Sí;Centro;Combo;208.6801999;3.733088585;1;Soporte deficiente;1
CUST01132;27/08/2023;;21;68.46094773;1461.64;Mes a mes;Efectivo;Cable;2;3;No;Lima Metropolitana;Modem;173.7212663;1.843903993;1;Cobro incorrecto;1
CUST01158;28/09/2022;17/11/2024;32;62.5705247;2046.81;Mes a mes;Tarjeta;Fibra;0;5;No;Norte;ONT;156.8922364;3.829730812;0;Rápido y estable;0
CUST01468;30/01/2023;8/04/2023;29;88.58139071;2477.22;Mes a mes;Tarjeta;Fibra;0;3;No;Lima Metropolitana;Modem;169.1556695;3.155758367;1;Podría mejorar;1
CUST00911;3/08/2024;3/08/2025;13;46.07237822;539.71;1 año;Tarjeta;Cable;0;2;No;Lima Metropolitana;Modem;107.303288;9.357979292;3;Servicio lento;0
CUST00184;21/06/2021;19/01/2025;49;63.6866489;3138.8;Mes a mes;Tarjeta;Fibra;1;2;Sí;Sur;Combo;201.9145959;3.376079616;0;Excelente atención;0
CUST00138;18/09/2020;17/09/2024;58;72.61519253;4212.46;Mes a mes;Tarjeta;DSL;3;1;No;Sur;ONT;31.75369877;2.698168186;0;Todo bien;1
CUST01150;4/02/2022;25/10/2023;43;59.92088305;2592.98;Mes a mes;Tarjeta;Cable;1;4;Sí;Sur;Modem;119.0876889;2.57816454;0;Mala experiencia;0
CUST00081;16/07/2022;21/02/2025;39;74.52117699;2850.99;Mes a mes;Débito;DSL;1;1;Sí;Lima Metropolitana;Modem;;;0;Podría mejorar;0
CUST01213;29/10/2019;7/11/2022;70;74.74505871;5217.4;1 año;Débito;Fibra;1;4;Sí;Lima Metropolitana;Router;248.5880047;1.420511909;1;Rápido y estable;0
CUST00106;8/01/2020;4/09/2021;70;58.28428595;4023.62;Mes a mes;Billetera;Fibra;0;1;No;Lima Metropolitana;Combo;274.3362826;2.771144043;1;Rápido y estable;0
CUST00542;27/08/2023;27/09/2024;22;60.14508999;1362.28;2 años;Tarjeta;Cable;0;2;Sí;Oriente;ONT;115.9673827;3.78759407;0;Excelente atención;1
CUST01314;13/05/2025;4/07/2025;1;57.61766325;53.02;Mes a mes;Tarjeta;DSL;1;3;No;Sur;Modem;35.52153534;4.201676911;1;Precio alto;0
CUST00481;9/07/2019;3/06/2025;72;77.05544242;5456.13;Mes a mes;Billetera;Fibra;1;2;Sí;Oriente;Modem;145.3859707;2.752104533;3;Podría mejorar;1
CUST00166;30/09/2023;4/02/2024;21;61.23407138;1229.41;1 año;Tarjeta;DSL;0;2;No;;Combo;19.06218147;2.209874539;1;Precio alto;1
CUST00249;9/01/2019;29/07/2021;81;72.09118208;5861.09;Mes a mes;Efectivo;Fibra;0;4;Sí;Lima Metropolitana;Modem;187.67286;0.265336768;1;Podría mejorar;0
CUST00308;3/09/2024;7/09/2024;12;57.35993832;695.11;Mes a mes;Tarjeta;Cable;0;5;No;Lima Metropolitana;Modem;118.5722472;1.981898237;0;Cobro incorrecto;1
CUST00447;20/03/2025;31/03/2025;4;60.40235384;221.22;1 año;Billetera;Cable;2;4;No;Norte;Modem;135.5184515;7.478433064;0;Rápido y estable;0
CUST00747;3/07/2024;20/10/2024;13;68.07832373;864.07;1 año;Efectivo;Cable;1;3;Sí;Sur;Modem;107.6041325;2.676439481;0;Mala experiencia;0
CUST00335;13/04/2021;6/02/2024;53;61.54326896;3279.44;Mes a mes;Tarjeta;Cable;1;2;No;Oriente;Modem;92.26225398;13.15094958;0;Rápido y estable;0
CUST00098;12/12/2021;23/09/2024;43;91.93112946;3956.77;Mes a mes;Efectivo;Fibra;1;3;Sí;Lima Metropolitana;Modem;198.4626296;0.521811941;0;Caídas frecuentes;0
CUST00760;12/04/2020;6/06/2021;63;54.41213005;3430.76;Mes a mes;Débito;Cable;0;4;Sí;Sur;Modem;156.4331682;5.821608732;1;Soporte deficiente;0
CUST00738;27/02/2019;15/06/2023;79;59.26671968;4680.81;Mes a mes;Tarjeta;Cable;1;5;No;Oriente;Combo;118.9447421;3.762651704;1;Precio alto;0
CUST00837;13/08/2022;29/11/2024;35;61.98393517;2165.03;2 años;Tarjeta;Cable;0;4;Sí;Oriente;ONT;88.77049047;6.179520059;2;Rápido y estable;0
CUST00943;3/02/2025;12/03/2025;6;63.13950243;356.82;2 años;Efectivo;Fibra;0;2;No;Lima Metropolitana;Router;;2.264461432;1;Rápido y estable;1
CUST00103;20/07/2020;28/02/2025;62;73.86412395;4549.26;Mes a mes;Billetera;;0;2;No;Lima Metropolitana;Modem;175.7555734;1.778676461;0;Rápido y estable;0
CUST00435;2/11/2023;1/03/2024;22;75.873917;1563.42;Mes a mes;Tarjeta;Cable;2;3;No;Sur;Modem;137.1844867;6.358201314;2;Conforme;0
CUST00075;31/03/2025;17/04/2025;6;71.03667341;385.3;Mes a mes;Tarjeta;Fibra;0;4;No;Centro;Router;194.7505756;1.440748908;0;Conforme;0
CUST01341;13/08/2019;18/02/2023;70;61.60589433;4320.74;Mes a mes;Tarjeta;DSL;0;3;Sí;Lima Metropolitana;Combo;28.81291227;0.689632652;0;Todo bien;0
CUST01125;9/07/2020;4/03/2024;63;90.38606069;5759.09;Mes a mes;Débito;Fibra;1;2;Sí;Lima Metropolitana;Combo;196.8015434;4.308813746;1;Todo bien;0
CUST01360;7/04/2025;23/07/2025;6;70.05644934;369.13;Mes a mes;Tarjeta;Fibra;0;2;Sí;Lima Metropolitana;Router;243.9091936;1.821634976;0;Servicio lento;1
CUST00303;25/04/2025;10/08/2025;1;67.3439544;98.59;Mes a mes;Efectivo;Cable;0;1;Sí;Lima Metropolitana;Router;97.8310382;1.512146054;0;Precio alto;1
CUST01263;19/12/2022;1/05/2024;31;59.54745698;1862.33;Mes a mes;Tarjeta;DSL;0;2;No;Lima Metropolitana;Modem;51.3778494;6.291898882;1;Mala experiencia;1
CUST01224;22/04/2022;21/06/2023;40;49.63856428;1996.52;Mes a mes;Tarjeta;DSL;0;2;No;Sur;Router;24.94513864;;0;Cobro incorrecto;1
CUST00734;20/07/2021;;48;80.13450365;3849.24;Mes a mes;Tarjeta;Fibra;1;3;Sí;Centro;Combo;100.2041234;4.134058505;0;Todo bien;0
CUST00389;16/04/2023;27/04/2025;26;56.59927929;1458.67;Mes a mes;Débito;Cable;1;1;Sí;Lima Metropolitana;Modem;149.0302133;3.394113889;2;Soporte deficiente;0
CUST00236;23/01/2025;29/06/2025;5;66.96435675;382.3;Mes a mes;Efectivo;Cable;0;1;No;Centro;Modem;141.052206;2.537531137;1;Conforme;1
CUST01246;17/09/2020;13/04/2025;59;68.09553814;3984.29;2 años;Tarjeta;Fibra;2;3;Sí;Norte;Router;240.6022378;2.3323596;0;Todo bien;0
CUST00268;6/05/2024;12/08/2024;13;67.94971456;861.61;1 año;Débito;Cable;0;2;Sí;Lima Metropolitana;Router;80.430489;1.618269938;2;Servicio lento;1
CUST00306;11/01/2025;27/02/2025;8;62.64268272;421.5;Mes a mes;Efectivo;DSL;0;3;Sí;Lima Metropolitana;Modem;32.07435805;1.158056608;0;Excelente atención;1
CUST00118;16/03/2025;6/07/2025;4;57.46323922;207.56;Mes a mes;Billetera;DSL;1;4;No;Centro;Router;23.21962005;2.253650468;2;Precio alto;0
CUST01212;22/12/2023;3/04/2024;19;86.12790742;1663.43;Mes a mes;Efectivo;Fibra;1;3;No;Sur;ONT;208.3835805;3.740249933;0;Muy satisfecho;0
CUST00674;28/04/2019;18/04/2020;77;44.25359962;3318.67;1 año;Débito;Cable;0;1;Sí;Norte;Router;115.3572297;5.740026319;0;Mala experiencia;1
CUST00250;19/05/2023;5/01/2025;27;80.34008096;2192.84;Mes a mes;Tarjeta;Fibra;1;1;Sí;Centro;Combo;214.796148;4.748195284;1;Soporte deficiente;1
CUST01094;5/06/2023;19/11/2023;25;90.23056555;2348.09;Mes a mes;Billetera;Fibra;0;2;Sí;Centro;Modem;182.3132934;4.681786281;1;Excelente atención;0
CUST01080;4/11/2020;7/09/2023;57;61.91618575;3442.66;1 año;Tarjeta;DSL;1;3;Sí;Oriente;Router;39.40897146;2.426115542;0;Excelente atención;0
CUST00072;8/03/2024;21/04/2024;19;86.5540383;1635.89;Mes a mes;Billetera;Fibra;0;2;No;Norte;Modem;209.0274029;2.290876197;0;Caídas frecuentes;0
CUST00095;7/10/2021;4/01/2024;44;74.94045291;3315.9;1 año;Tarjeta;Fibra;2;3;No;Centro;Combo;196.356986;6.324329677;0;Conforme;1
CUST00848;11/04/2024;7/08/2024;16;45.02038153;745.28;2 años;Tarjeta;DSL;0;5;Sí;Lima Metropolitana;Modem;50.39821336;1.642758268;1;Rápido y estable;1
CUST00034;15/01/2020;23/07/2022;65;90.74333005;5965.56;Mes a mes;Tarjeta;Fibra;2;2;No;Sur;ONT;229.0265307;4.020592478;0;Mala experiencia;1
CUST01101;9/12/2021;5/02/2023;46;91.86145474;4174.47;2 años;Débito;Satélite;1;2;No;Lima Metropolitana;Combo;10.33595095;5.450444761;0;Muy satisfecho;0
CUST00449;24/02/2021;29/03/2021;52;70.03147727;3729.86;2 años;Tarjeta;Fibra;0;2;No;Centro;Router;195.5656569;2.631452344;0;Podría mejorar;0
CUST00446;26/04/2022;24/05/2024;41;91.22374219;3652.26;Mes a mes;Efectivo;Fibra;2;3;Sí;Lima Metropolitana;ONT;253.0972847;7.330952198;2;Podría mejorar;1
CUST00772;13/10/2021;11/03/2022;44;80.22590231;3541.25;Mes a mes;;DSL;2;1;Sí;Norte;Modem;40.76659036;2.175027431;0;Conforme;1
CUST00717;26/10/2021;;45;;4527.48;1 año;Cheque;Fibra;0;3;Sí;Oriente;Combo;180.1087339;2.304058418;0;Excelente atención;0
CUST00887;16/12/2023;6/09/2024;19;64.3163163;1282.63;Mes a mes;Efectivo;DSL;0;4;No;Norte;Router;37.30742688;0.553310352;0;Conforme;0
CUST01245;14/03/2023;2/04/2025;27;65.22841472;1771.5;1 año;Billetera;DSL;0;5;Sí;Norte;Router;44.35287866;3.085368999;1;Caídas frecuentes;1
CUST00901;6/03/2025;13/04/2025;5;56.69294869;321.19;Mes a mes;Débito;Cable;1;1;No;Sur;Modem;142.7374553;0.342161614;0;Podría mejorar;1
CUST01036;26/03/2021;3/03/2022;51;299.077997;15278.67;Mes a mes;Efectivo;Fibra;0;3;No;Sur;ONT;270.3666322;3.363424547;0;Todo bien;1
CUST00078;18/08/2019;10/05/2023;73;74.2935957;5440.55;Mes a mes;Tarjeta;Fibra;1;3;No;Lima Metropolitana;Combo;152.0940993;6.243621934;1;Podría mejorar;1
CUST00085;14/05/2021;30/06/2022;49;63.08919269;3189.93;1 año;Tarjeta;DSL;1;5;No;Lima Metropolitana;ONT;37.97854635;2.18163823;0;Excelente atención;0
CUST00835;13/06/2019;29/07/2025;77;60.84198244;4756.24;2 años;Tarjeta;DSL;0;2;No;Oriente;Router;40.26259531;10.19428276;0;Rápido y estable;0
CUST00083;1/01/2022;4/10/2022;45;59.03588592;2659.99;1 año;Débito;Cable;0;1;No;Centro;Combo;158.8409654;2.360674791;0;Mala experiencia;0
CUST00458;29/05/2022;26/02/2025;38;85.4006182;3262.41;1 año;Débito;Fibra;1;2;No;Lima Metropolitana;Modem;256.4239766;1.708483103;1;Excelente atención;0
CUST00919;14/02/2024;11/06/2025;20;59.68464685;1187.21;1 año;Tarjeta;Fibra;0;3;No;Norte;ONT;190.5129846;0.920610846;0;Soporte deficiente;1
CUST00677;14/01/2021;4/03/2025;57;87.94600383;5038.67;Mes a mes;Débito;Fibra;0;4;No;Centro;Combo;173.5784422;3.136914111;0;Caídas frecuentes;0
CUST00985;28/05/2019;23/12/2022;75;71.26631575;5291.72;1 año;Tarjeta;Fibra;2;1;No;Centro;Modem;197.7905902;;1;Mala experiencia;0
CUST01240;25/01/2020;25/04/2024;65;47.69413601;3141.75;2 años;Tarjeta;DSL;0;3;No;Lima Metropolitana;ONT;43.4619139;3.294618878;0;Servicio lento;1
CUST00437;14/09/2022;6/11/2023;34;79.47393937;2643.05;1 año;Tarjeta;Fibra;0;1;Sí;Lima Metropolitana;Router;158.2122208;;0;Precio alto;1
CUST00771;15/12/2019;21/11/2021;70;;4102.04;1 año;Débito;Fibra;0;3;No;Sur;Router;201.9626695;;0;Todo bien;0
CUST00645;3/09/2024;5/06/2025;13;63.92634116;791.55;2 años;Débito;Cable;0;3;No;Lima Metropolitana;Combo;129.8721087;2.564698817;1;Todo bien;0
CUST01120;10/07/2024;3/09/2024;12;56.21420257;662.62;Mes a mes;Billetera;DSL;1;4;No;Centro;Modem;30.94968737;2.837295021;0;Muy satisfecho;1
CUST00906;9/07/2021;16/04/2022;48;71.49341911;3467.03;2 años;Tarjeta;Fibra;0;3;No;Norte;Router;148.9800553;1.727788735;0;Rápido y estable;0
CUST01194;11/01/2024;21/07/2024;18;71.5817818;1179.39;1 año;Tarjeta;Fibra;0;4;No;Centro;Combo;127.8808048;1.731987526;0;Caídas frecuentes;0
CUST00405;17/02/2022;3/09/2023;43;49.30550226;2102.75;1 año;Débito;DSL;0;4;No;Lima Metropolitana;Modem;26.32192678;0.673227652;3;Todo bien;1
CUST01304;12/12/2024;12/04/2025;10;44.93428429;500.49;Mes a mes;Efectivo;Cable;3;4;No;Lima Metropolitana;Router;144.6025725;4.005724377;0;Mala experiencia;0
CUST00934;7/05/2022;8/02/2025;39;58.09592264;2264.01;2 años;Tarjeta;Fibra;1;4;No;Sur;ONT;117.7461902;3.968335113;2;Caídas frecuentes;0
CUST01486;2/08/2020;5/12/2024;59;58.46269426;3459.27;Mes a mes;Billetera;Fibra;0;3;Sí;Centro;Router;209.6912509;1.683944052;1;Excelente atención;0
CUST00105;14/07/2024;23/08/2024;11;65.45786714;704.17;Mes a mes;Efectivo;DSL;2;3;Sí;Centro;Combo;31.129136;;1;Muy satisfecho;1
CUST00610;25/03/2019;5/08/2022;75;68.78248897;5179.31;Mes a mes;Tarjeta;Fibra;1;3;No;Norte;Combo;219.0908175;1.667635114;1;Muy satisfecho;0
CUST01456;28/02/2020;15/05/2022;68;54.55566152;3654.21;Mes a mes;Tarjeta;Cable;0;4;No;Lima Metropolitana;ONT;134.1041303;1.04748063;0;Servicio lento;0
CUST00689;17/12/2019;10/01/2021;66;61.98412017;4098.33;1 año;Efectivo;Fibra;1;2;No;Sur;Combo;197.9190438;3.248362322;0;Cobro incorrecto;0
CUST00949;31/05/2025;11/07/2025;4;64.42958833;246.63;1 año;Tarjeta;Cable;0;5;No;Lima Metropolitana;Router;89.66650861;3.529567772;2;Podría mejorar;0
CUST00932;11/01/2019;24/05/2025;78;43.20891786;3489.31;1 año;Efectivo;DSL;1;3;No;Centro;Modem;28.15206255;3.103056324;1;Precio alto;0
CUST00063;25/02/2023;26/02/2023;31;63.93181258;2023.26;2 años;Efectivo;DSL;2;3;No;Lima Metropolitana;ONT;30.60238709;4.494133975;1;Muy satisfecho;0
CUST00282;5/10/2021;28/03/2024;48;87.96701927;4220.84;Mes a mes;Débito;Fibra;2;3;No;Sur;Modem;184.0091662;6.766829246;1;Podría mejorar;0
CUST00779;20/01/2024;13/04/2024;18;65.92106784;1196.68;1 año;Tarjeta;DSL;0;1;No;Norte;Combo;33.83269255;2.129991066;0;Conforme;0
CUST01394;26/06/2021;14/06/2025;50;88.92455941;4516.64;1 año;Tarjeta;Fibra;0;3;No;Centro;Modem;168.7129956;0.380748414;0;Conforme;1
CUST00239;26/08/2021;20/08/2024;50;72.10600839;3655.83;2 años;Tarjeta;Fibra;0;2;Sí;Centro;Combo;228.0932583;3.72708409;2;Podría mejorar;0
CUST00224;12/01/2024;12/05/2024;20;55.92530307;1083.69;2 años;Tarjeta;DSL;0;1;Sí;Sur;Router;34.5055215;1.668051632;3;Caídas frecuentes;1
CUST00146;21/03/2019;9/04/2023;78;83.37764222;6568.34;1 año;Débito;Fibra;0;3;Sí;Sur;ONT;163.3496158;3.256806331;1;Muy satisfecho;0
CUST01399;12/04/2020;17/10/2020;62;67.62620097;4194.18;1 año;Tarjeta;Fibra;0;3;No;Sur;Router;242.1806417;3.936321728;0;Todo bien;0
CUST00374;12/04/2025;4/08/2025;4;71.73888008;237.25;2 años;Billetera;Satélite;0;4;Sí;Norte;Router;41.61453342;2.67850391;0;Conforme;1
CUST01229;13/04/2020;13/01/2024;64;84.50495724;5419.88;Mes a mes;Billetera;Fibra;4;3;No;Centro;Modem;244.8396128;8.561876298;0;Todo bien;0
CUST00119;17/02/2019;19/11/2019;76;61.54835295;4659.28;1 año;Débito;Cable;0;2;No;Lima Metropolitana;Router;99.56570364;;1;Cobro incorrecto;0
CUST01167;12/08/2021;8/12/2021;50;66.24157594;3238.73;1 año;Débito;Fibra;1;3;No;Norte;Modem;182.5702239;5.235054839;1;Caídas frecuentes;0
CUST00251;22/12/2021;29/11/2024;42;66.34978205;2867.42;Mes a mes;Efectivo;Fibra;1;3;Sí;Norte;Router;195.5736753;4.678960183;0;Rápido y estable;1
CUST01445;20/03/2025;31/05/2025;3;66.02917391;215.58;1 año;Tarjeta;Cable;0;2;No;Lima Metropolitana;ONT;123.8966098;0.899280291;1;Todo bien;0
CUST01023;8/02/2019;30/09/2023;79;71.35563416;5729.81;Mes a mes;Tarjeta;Cable;2;2;No;Centro;Combo;66.5575005;6.715844236;0;Mala experiencia;0
CUST00010;25/09/2023;18/06/2025;24;80.76848145;1929.83;2 años;Débito;Fibra;0;1;No;Oriente;Modem;252.2198347;0.612106079;0;Conforme;0
CUST00450;19/09/2023;9/05/2025;22;82.29990368;1764.58;Mes a mes;Débito;Cable;1;3;Sí;Centro;Router;125.1953649;4.064277716;1;Mala experiencia;0
CUST00883;7/02/2021;8/05/2022;54;57.57753466;3044.71;Mes a mes;Efectivo;Cable;0;4;No;Oriente;Modem;136.1820447;;0;Excelente atención;0
CUST00709;9/11/2022;20/06/2023;31;85.29440556;2594.85;1 año;Billetera;Fibra;1;4;No;Norte;Router;200.6706408;2.737948913;1;Conforme;1
CUST00256;16/06/2024;1/09/2024;14;74.14772891;1080.14;Mes a mes;Débito;Cable;2;3;Sí;Norte;Modem;84.6311826;5.412562488;1;Cobro incorrecto;1
CUST00594;2/04/2023;11/07/2023;27;71.35924567;1926.88;2 años;Efectivo;Fibra;0;1;No;Centro;Router;237.7194355;0.736090999;0;Servicio lento;0
CUST00390;8/06/2019;17/10/2019;74;84.32216691;6170.4;Mes a mes;Efectivo;Fibra;1;3;Sí;Centro;Combo;178.7608854;1.33523468;0;Conforme;0
CUST01088;30/07/2020;30/05/2023;61;45.42661411;2803.04;1 año;Efectivo;Cable;0;3;No;Sur;Modem;59.24437198;4.9856748;0;Cobro incorrecto;1
CUST01201;27/06/2019;27/11/2019;73;67.31863195;5020.64;Mes a mes;Billetera;Fibra;0;5;No;Lima Metropolitana;Modem;165.2981186;4.598206656;1;Excelente atención;0
CUST00558;8/05/2022;12/03/2024;41;100.710805;4174.72;Mes a mes;Débito;Satélite;1;2;Sí;Lima Metropolitana;Router;32.91255459;2.364486595;1;Soporte deficiente;0
CUST01288;31/12/2021;27/06/2024;42;41.97155236;1771.6;1 año;Efectivo;DSL;0;4;Sí;Lima Metropolitana;Router;27.22024201;2.7246678;1;Caídas frecuentes;1
CUST00840;10/01/2020;12/01/2020;67;62.1780234;4179.23;Mes a mes;Tarjeta;DSL;0;3;Sí;Lima Metropolitana;ONT;41.89922006;3.860722559;0;Servicio lento;1
CUST00461;27/10/2023;2/05/2024;19;56.14327369;1045.24;Mes a mes;Billetera;DSL;0;3;Sí;Norte;Modem;32.17946868;3.865022165;0;Conforme;1
CUST00724;28/01/2021;5/02/2023;56;49.21487259;2797.07;Mes a mes;Tarjeta;DSL;0;2;Sí;Oriente;Modem;20.89853326;4.060302629;1;Caídas frecuentes;0
CUST01382;22/01/2023;8/04/2023;29;56.13458384;1589.15;Mes a mes;Billetera;DSL;0;1;No;Lima Metropolitana;ONT;41.14743588;2.693276109;0;Rápido y estable;1
CUST00145;24/06/2024;17/06/2025;14;78.86382654;1068.72;1 año;Débito;Fibra;0;3;Sí;Centro;Router;148.6201489;4.562031163;2;Servicio lento;0
CUST00502;2/04/2025;10/04/2025;2;103.9210964;155.83;Mes a mes;Tarjeta;Fibra;1;5;No;Lima Metropolitana;ONT;;8.350906787;2;Muy satisfecho;1
CUST01099;6/02/2024;12/09/2024;19;73.55659733;1265.92;Mes a mes;Efectivo;Fibra;1;3;Sí;Norte;Router;209.8566869;1.040797803;1;Cobro incorrecto;0
CUST00740;2/06/2020;5/03/2022;65;84.15836836;5458.66;Mes a mes;Débito;Fibra;0;3;No;Sur;Modem;191.844063;4.380602025;0;Podría mejorar;1
CUST01385;9/03/2020;3/08/2022;68;73.60368716;4999.22;Mes a mes;Tarjeta;Cable;1;2;No;Centro;Router;187.6800378;2.148388059;3;Rápido y estable;1
CUST00732;6/03/2021;12/06/2022;55;63.01048602;3409.62;1 año;;Fibra;0;2;No;Lima Metropolitana;Modem;110.5739268;2.296865968;1;Podría mejorar;0
CUST00540;26/05/2021;21/03/2023;52;75.59740796;3906.93;Mes a mes;Billetera;Fibra;0;3;Sí;Sur;Router;266.4691652;3.225612796;0;Servicio lento;0
CUST00178;9/07/2021;19/03/2025;47;53.42253017;2518.67;1 año;Débito;;2;3;Sí;Norte;Router;41.72623983;10.33764748;0;Rápido y estable;0
CUST01447;17/01/2024;17/02/2024;21;96.73441886;2075.2;Mes a mes;Débito;Fibra;0;3;No;Sur;Router;203.682097;1.902338161;0;Rápido y estable;0
CUST00698;12/03/2019;26/05/2023;77;55.4495123;4259.93;1 año;Tarjeta;Fibra;1;2;No;Sur;Combo;198.986874;2.281003574;0;Excelente atención;0
CUST00941;23/09/2022;20/08/2024;34;47.287997;1557.87;1 año;Tarjeta;DSL;0;4;Sí;Norte;Modem;21.82772411;1.946103118;0;Muy satisfecho;1
CUST01050;3/02/2019;19/03/2020;77;71.4631424;5535.03;1 año;Débito;Fibra;1;2;No;Oriente;Modem;164.4444693;4.423717548;2;Todo bien;0
CUST00923;19/02/2021;16/02/2024;56;64.73468313;3660.55;Mes a mes;Billetera;Cable;1;5;No;Norte;Router;70.69635168;4.967371983;2;Muy satisfecho;1
CUST00899;10/10/2020;23/12/2021;56;93.51015752;5201.73;Mes a mes;Tarjeta;Fibra;0;3;Sí;Sur;Combo;237.7485551;1.076218039;0;Podría mejorar;0
CUST01493;8/04/2025;27/06/2025;2;50.01559147;21.83;Mes a mes;Tarjeta;DSL;0;2;No;Lima Metropolitana;ONT;25.29174605;2.539415953;2;Mala experiencia;1
CUST00008;11/02/2025;25/06/2025;6;81.77377088;575.32;1 año;Débito;Cable;2;4;No;Sur;Modem;127.5810303;5.897206825;0;Muy satisfecho;0
CUST00863;12/09/2022;23/04/2023;35;86.13770856;3064.36;Mes a mes;Tarjeta;Fibra;0;3;Sí;Norte;Modem;170.1930878;1.057635407;0;Conforme;1
CUST00668;21/01/2024;3/03/2024;16;69.89132863;1047.85;2 años;Débito;Fibra;0;4;No;;Router;203.623297;1.826416356;3;Precio alto;1
CUST01161;1/05/2025;26/05/2025;1;89.47796418;70.2;1 año;Billetera;Fibra;1;2;No;Lima Metropolitana;Combo;211.503212;5.284181095;0;Mala experiencia;1
CUST00358;12/02/2025;8/06/2025;7;85.30975662;575.31;Mes a mes;Tarjeta;Fibra;0;4;No;Centro;Router;171.3218384;0.397520109;0;Soporte deficiente;0
CUST00784;18/05/2025;6/06/2025;2;105.8790897;337.74;Mes a mes;Tarjeta;Fibra;1;3;No;Centro;Router;;5.677087515;1;Podría mejorar;1
CUST00736;4/01/2021;18/05/2023;54;60.71207919;3241.57;Mes a mes;Débito;Cable;0;4;Sí;Sur;ONT;114.7903448;4.244703867;3;Mala experiencia;1
CUST00330;28/09/2020;17/10/2024;58;71.25564352;4082.07;Mes a mes;Tarjeta;Fibra;0;3;Sí;Centro;ONT;191.1553614;0.470585016;0;Servicio lento;0
CUST01056;14/12/2022;11/04/2024;32;78.02379532;2483.21;Mes a mes;Efectivo;Fibra;0;4;No;Centro;ONT;218.1636719;1.184141142;0;Podría mejorar;0
CUST01149;19/06/2023;2/02/2024;25;90.84712921;2231.9;Mes a mes;Débito;Cable;1;5;Sí;Centro;Combo;111.9788447;1.412082808;0;Rápido y estable;1
CUST01118;2/06/2019;12/08/2023;77;72.20583538;5612.24;Mes a mes;Billetera;Cable;0;5;Sí;Lima Metropolitana;ONT;151.8486944;0.562329117;0;Mala experiencia;0
CUST00259;30/04/2022;20/12/2024;38;71.38645184;2709.84;2 años;Efectivo;Fibra;1;4;No;Lima Metropolitana;Router;217.5961898;4.100403144;0;Servicio lento;0
CUST01176;15/12/2020;2/03/2021;54;65.21453063;3476.93;Mes a mes;Débito;Fibra;0;3;No;Lima Metropolitana;Router;226.0830281;1.74391717;0;Rápido y estable;0
CUST00373;19/12/2022;22/02/2024;31;55.24204556;1630.3;2 años;Tarjeta;Cable;0;5;Sí;Oriente;Router;119.886403;1.651518079;1;Precio alto;0
CUST01104;19/03/2020;7/07/2024;65;57.46048294;3817.71;Mes a mes;Billetera;DSL;0;2;No;Lima Metropolitana;Combo;47.79567172;2.865116915;0;Muy satisfecho;1
CUST00926;13/10/2019;19/02/2024;70;78.76173932;5562.94;Mes a mes;Tarjeta;Cable;0;3;No;Sur;Modem;160.9285636;0.77017842;0;Soporte deficiente;0
CUST00143;3/01/2019;6/04/2022;81;59.55062653;4886.4;1 año;Tarjeta;Fibra;0;3;No;Lima Metropolitana;Router;225.3722507;6.75898254;1;Precio alto;1
CUST00526;7/12/2023;4/10/2024;21;77.62316683;1615.14;Mes a mes;Débito;Fibra;0;4;No;Norte;Router;189.75536;7.525464393;0;Excelente atención;1
CUST01139;8/06/2021;5/01/2025;51;73.27811074;3748.18;2 años;Tarjeta;Fibra;0;4;No;Sur;Combo;198.2106128;0.261756755;0;Caídas frecuentes;0
CUST01008;15/08/2023;;22;52.2431734;1095.78;1 año;Tarjeta;Cable;1;2;No;Norte;ONT;86.79128203;0.737730241;1;Conforme;1
CUST01122;3/02/2020;6/09/2023;65;75.37696573;5001.6;1 año;Tarjeta;Fibra;1;3;No;Lima Metropolitana;Router;283.7629238;2.489129431;0;Conforme;0
CUST01424;7/10/2019;16/02/2022;71;79.13298864;5580.88;Mes a mes;Débito;;0;3;No;Lima Metropolitana;Router;165.5379687;5.327693105;1;Conforme;0
CUST00441;8/09/2024;10/03/2025;9;67.09438578;517.13;Mes a mes;Débito;Fibra;2;3;No;Lima Metropolitana;Router;164.7449374;10.50374187;3;Mala experiencia;1
CUST00532;2/08/2022;24/04/2024;35;88.98147265;3089.72;1 año;Tarjeta;Satélite;0;2;Sí;Sur;Router;50.47376405;0.946716585;1;Servicio lento;1
CUST01202;5/11/2024;15/03/2025;10;63.31740866;591.1;1 año;;Cable;0;3;No;Sur;Modem;97.12326469;1.327215027;0;Excelente atención;1
CUST00227;21/01/2021;8/02/2023;54;60.81278422;3274.47;Mes a mes;Efectivo;DSL;1;1;No;Oriente;Modem;32.96030975;2.623624933;0;Conforme;1
